,file_id,sarcasm,text,label,emotion,id,duration,mfccs,spectral_centroid,spectral_bandwidth,pitch,energy,loudness
332,sar_sicily_32,1," Oh look honey, it's our son with Albert Eindouche.",0,sarcasm,333,3.562666666666667,"[-506.5044860839844, 75.86769104003906, -23.790626525878906, 16.27499771118164, -4.698119163513184, 3.623392343521118, 1.150693655014038, -7.86545467376709, -15.97923755645752, -4.686671733856201, 0.7748821377754211, -6.941756248474121, -9.137304306030273]",3520.667382188649,2715.0352396177664,1819.0156,0.001671759668224586,0.028597346
333,sar_sicily_33,1," Oh yeah, this should play out just fine.",0,sarcasm,334,2.8586666666666667,"[-548.9170532226562, 79.99004364013672, -27.319562911987305, 9.798048973083496, 2.6860296726226807, 26.181821823120117, -16.691965103149414, -4.324645042419434, -11.238014221191406, -3.482658624649048, 16.275888442993164, 7.4327216148376465, 10.568894386291504]",4550.224346183323,3247.073050516777,1850.849,0.0016765171912179065,0.023298334
334,sar_sicily_35,1," Yeah, it is. I don't get it.",0,sarcasm,335,3.2853333333333334,"[-516.1478271484375, 72.2364501953125, -35.1887321472168, 13.810465812683105, 9.921103477478027, 21.2578067779541, -3.787841796875, -16.44630241394043, -6.994606971740723, -11.668911933898926, -0.41161689162254333, 2.598889112472534, -3.1609175205230713]",4887.74457887245,2860.570628459517,1882.2754,0.0035895960671561106,0.037698753
335,sar_sicily_36,1, Well you guys are having another day in Phil Collins proverbial paradise.,0,sarcasm,336,3.3706666666666667,"[-463.8100280761719, 60.19611358642578, -47.891353607177734, -4.576798915863037, -6.100628852844238, 25.039382934570312, -2.6240692138671875, -13.402694702148438, -2.213175058364868, -13.975955963134766, -1.5713834762573242, 2.7047455310821533, 0.9285228252410889]",4358.013933276557,2725.647646324392,1974.0317,0.0024706855227675617,0.032559976
336,sar_sicily_37,1," Jerry, this hem is got to be all you write. It's incredible.",0,sarcasm,337,4.48,"[-500.1924743652344, 63.95967483520508, -20.204069137573242, 17.668989181518555, -5.497280597686768, 12.249130249023438, 2.7695112228393555, -21.34214210510254, -12.835689544677734, -9.16547966003418, -11.039359092712402, -2.641667604446411, -0.9458596706390381]",4673.302054619856,3113.0589959915415,1664.9305,0.0021490044537044706,0.030392826
337,sar_sicily_21,1, Ciri-boy! Ciri-boy! You are adorable!,0,sarcasm,338,4.7,"[-571.348388671875, 61.23265838623047, -54.663639068603516, 4.802380084991455, -22.990169525146484, -11.16016960144043, -4.190181255340576, -10.972555160522461, -2.4191064834594727, -6.040849685668945, -11.194318771362305, -1.1203980445861816, 1.0692014694213867]",3232.6590518790345,2500.021696738735,1753.4491,0.0004922894520036517,0.018097047
338,sar_sicily_39,1," Wow, can't wait to meet this fascinating character.",0,sarcasm,339,3.2426666666666666,"[-472.0791015625, 62.276363372802734, -46.82404708862305, 21.31694793701172, 4.541754245758057, 38.317840576171875, -9.81885051727295, -19.527578353881836, -1.9152896404266357, -18.180150985717773, 1.964963436126709, 2.067375898361206, -4.511338233947754]",4465.740114345377,2649.5960398614443,2163.0234,0.0031872372093953586,0.04247955
339,sar_sicily_44,1," Sure, sure, why don't we just burn Galileo at the state for saying the Sun is round?",0,sarcasm,340,4.928,"[-562.8165893554688, 78.2691879272461, -38.11766052246094, 15.937556266784668, -15.020000457763672, 5.603471279144287, 5.37370491027832, -3.2256598472595215, -23.017223358154297, -24.852642059326172, 0.723006010055542, 2.576079845428467, 3.810225248336792]",3875.7411099067986,2536.0758355310686,1942.4181,0.00043035640474005696,0.015702745
340,5414,1," Oh, don't thank me. Thank the jerk that never showed up. OK, I got to get to work.",0,sarcasm,341,5.82,"[-614.81396484375, 80.30072021484375, -5.081437587738037, 12.232078552246094, 7.947427272796631, 7.395243167877197, -6.880247592926025, -6.00465202331543, -9.163736343383789, -12.708993911743164, -5.926212787628174, -6.009159564971924, -8.16684341430664]",3959.7391199664194,3029.1821411571045,1707.8232,0.00017723828832132886,0.008077605
341,12093,1," Oh, sure I am. Because you always have to be right.",0,sarcasm,342,4.19,"[-609.7200317382812, 80.55526733398438, -17.844167709350586, 22.97277069091797, -3.5655879974365234, -1.50979483127594, -14.504293441772461, -4.997174263000488, -2.634063720703125, -7.524355888366699, -6.751343250274658, -10.258277893066406, -8.339659690856934]",3390.6297178228124,2481.925962171995,1780.5668,0.00017292552095766366,0.010361772
342,1_11242,1,I love that you take pride in your looks. You don't want to have to pee in the morning and you're in there stepping an hour on your air.,0,sarcasm,343,7.658666666666667,"[-600.2666625976562, 48.69821548461914, -20.90586280822754, 14.36523723602295, -1.4348671436309814, -16.259334564208984, -7.8859148025512695, -5.029953479766846, -6.081267356872559, -9.255373001098633, -6.648163318634033, -7.021892070770264, -10.329834938049316]",4574.639853289123,3193.6423353397627,1852.2144,0.00018953859889075616,0.009078672
343,1_7487,1," I'm doing tomorrow. Yeah, well, Bernie, that's a little under the weather and my mom's kind of under my dentist.",0,sarcasm,344,8.106666666666667,"[-611.2512817382812, 69.16291046142578, -18.128700256347656, 2.590648651123047, -4.977605819702148, -8.41988754272461, -7.966583728790283, -5.904503345489502, -4.90272855758667, -21.12631607055664, -17.988550186157227, -1.0225111246109009, -4.236110210418701]",3804.7784705984186,3093.2484092358513,1867.3473,0.0005280156276727978,0.013423626
344,2_103,1," No, this is just part of a daredevil game that I play called Wait Until The Last Moment Before I Burst and DONE!",0,sarcasm,345,7.125333333333334,"[-573.6510620117188, 84.98992156982422, -19.988773345947266, 1.0961534976959229, -9.250269889831543, -10.198474884033203, -11.82104206085205, -11.375120162963867, -8.680745124816895, -19.97169303894043, -11.375263214111328, -0.971770167350769, -4.868633270263672]",3598.1184480312636,3165.3796648806606,1655.9642,0.0003105747084060829,0.0116807725
345,2_485,1,You go off to a really good start with the girl.,0,sarcasm,346,5.568,"[-610.4445190429688, 68.85404205322266, -19.778533935546875, 18.264427185058594, -8.407323837280273, -1.915006399154663, -0.41970014572143555, -9.020353317260742, -5.651019096374512, -14.985163688659668, -10.814571380615234, -1.2793430089950562, -9.626896858215332]",5226.524530389215,4060.8604549336146,1761.0734,0.0003158164092864113,0.011047894
346,2_494,1,But younger than some buildings.,0,sarcasm,347,4.437333333333333,"[-630.6747436523438, 76.76901245117188, -27.28142547607422, 5.568241596221924, -0.777140736579895, -3.3202452659606934, 0.05048324540257454, -10.24768352508545, -3.6643640995025635, -7.204711437225342, -3.4754269123077393, 1.8833911418914795, -8.816057205200195]",5316.918631356759,3967.3756323193315,1730.4486,0.00012872895548263422,0.0068857986
347,2_506,1," Yes, I believe you are just a horrible person.",0,sarcasm,348,4.693333333333333,"[-572.5144653320312, 63.445613861083984, -30.107166290283203, 19.420562744140625, -13.118843078613281, -8.92269229888916, -7.646749496459961, -10.234176635742188, -6.816202163696289, -19.012969970703125, -8.455540657043457, -1.5983532667160034, -11.680746078491211]",5007.528087614234,3353.10415478393,1845.147,0.0006194141778078946,0.016129898
348,sar_sicily_42,1, Oh I say good sir. Oh a ramp. Oh oh Oh bobo bobo bobo bobo,0,sarcasm,349,4.8853333333333335,"[-538.1795654296875, 81.07575225830078, -35.586769104003906, 9.737950325012207, 1.0252286195755005, -9.835064888000488, -32.44289779663086, -11.48974323272705, 3.2805356979370117, 2.237034559249878, -11.981526374816895, -6.576730251312256, 0.58305424451828]",4202.9969483820605,2806.1869958476354,1918.4395,0.000713639319203306,0.018066304
349,sar_sicily_18,1," Meg, don't be such a hothead. What? Hey, Meg, you sure look hot today. What?",0,sarcasm,350,6.799977324263039,"[-581.3502807617188, 89.0614013671875, -15.52524185180664, 23.820383071899414, 10.101160049438477, 13.050405502319336, -10.08561897277832, -10.598793983459473, -10.319865226745605, -6.727697372436523, -10.592360496520996, -4.232987403869629, -0.43116384744644165]",3547.814626429764,2413.260496242914,1914.5044,0.0003081250196856743,0.014320687
350,sar_sicily_14,1, That's a good idea. Just kidding you idiot. You simple to know,0,sarcasm,351,4.1,"[-604.256103515625, 87.46527099609375, -22.60006332397461, 26.134389877319336, 37.081077575683594, 24.311065673828125, -20.003803253173828, -15.453959465026855, 4.147650718688965, -4.006466388702393, -16.307804107666016, -5.550245761871338, -0.4397602081298828]",2982.2234370884285,2209.138507507866,1925.3276,0.00021803481251415072,0.011084612
351,sar_sicily_9,1, How useful!,0,sarcasm,352,1.5,"[-486.2142333984375, 87.69349670410156, 9.228883743286133, 55.123207092285156, 11.818378448486328, 12.026799201965332, 9.888596534729004, 16.058616638183594, 5.679143905639648, -0.10850700736045837, -1.3062419891357422, 2.547863721847534, -3.26300048828125]",2853.7951157452085,2730.7764644102626,1465.7433,0.0011441121926743787,0.021859948
352,sar_vivian_2,1,"Do you have a trigonometry calculator? Yeah, in the drawer with the First Folio of Shakespeare.",0,sarcasm,353,5.141333333333334,"[-548.2816772460938, 63.310970306396484, 0.7956507802009583, 20.223533630371094, -1.7311131954193115, -4.229027271270752, -3.489373207092285, -6.210155010223389, -15.338264465332031, -11.592015266418457, -5.794570446014404, -0.20089569687843323, 1.3414480686187744]",3926.907348016649,2979.0820164730953,1698.4224,0.00048110538251172456,0.012864508
353,sar_vivian_3,1,Frequent flier Frank. What's that? You. Frequent flier Frank. You're a bit of a legend around these parts. Honor to finally meet you. I sense sarcasm,0,sarcasm,354,10.389333333333333,"[-597.2056274414062, 55.47095489501953, 1.291312336921692, 10.749370574951172, -4.575375556945801, -1.1461180448532104, -4.313618183135986, -7.006856918334961, -9.123357772827148, -9.227425575256348, -8.164528846740723, -3.5222365856170654, 4.577880382537842]",4401.056494733433,3462.5183743841653,1527.9503,0.0004910193307199027,0.011887011
354,sar_vivian_4,1,"Oh, suddenly, you're concerned about loyalty. Oh, you're talking to me. Won't that bore you? Apparently, I'm boring! Listen, everyone, let's not let this ruin our beautiful holiday. Alex, nobody needs your sarcasm right now!",0,sarcasm,355,10.794666666666666,"[-547.1077270507812, 76.08041381835938, 0.13013441860675812, 9.841827392578125, -8.173298835754395, -10.554463386535645, -7.998973846435547, -11.480389595031738, -12.864975929260254, -11.152974128723145, -3.9142403602600098, -7.891314506530762, -7.634887218475342]",2988.3745791626234,2491.354597610019,1612.762,0.0005886019925354968,0.01645387
355,sar_vivian_5,1,Yes! Please sign me up for soccer.,0,sarcasm,356,3.264,"[-632.1263427734375, 68.68219757080078, -12.154431343078613, 35.552066802978516, 0.09068670868873596, -6.993842601776123, 0.8714807629585266, 12.725666046142578, -6.661834716796875, -0.2017434537410736, 5.79028844833374, -2.2875945568084717, 9.42033863067627]",4225.020528623022,3498.1644489415694,1671.0411,6.905560886937809e-05,0.0052843397
356,sar_vivian_6,1,"Oh no, now what will take up all my spare time and cause my family to resent me?",0,sarcasm,357,4.48,"[-480.9193115234375, 103.7971420288086, -5.586685657501221, -19.777694702148438, -11.561774253845215, -15.08684253692627, -28.881837844848633, -21.980310440063477, -12.309784889221191, -7.707312107086182, -9.462138175964355, -2.088325023651123, 1.373473882675171]",2022.531922962491,1929.250476387207,1470.3513,0.0030455189091818675,0.042638607
357,sar_vivian_7,1,"Yea, those crossword puzzles really helped. It was nice to get away from being sad and feel stupid for a while.",0,sarcasm,358,7.616,"[-517.8851318359375, 77.31079864501953, -15.491601943969727, -0.9446985721588135, -10.2764310836792, -12.1467866897583, -5.769790172576904, -9.959545135498047, -10.794565200805664, -12.324920654296875, -5.988017559051514, 1.3279399871826172, -2.7064104080200195]",2813.9977605457675,2151.751758844644,1437.9536,0.0013791464623950777,0.026597898
358,sar_vivian_8,1,"Oh great, we're taking in an angry teen. Normally we make them here and ship them out!",0,sarcasm,359,6.165333333333334,"[-507.9912414550781, 95.3125, -13.052306175231934, 1.8288249969482422, 2.6442317962646484, -12.919469833374023, -18.311542510986328, -14.45785903930664, -11.44955062866211, -16.87274742126465, -8.7186861038208, 1.007307529449463, -2.7718892097473145]",2477.401266936803,2339.248774413185,1507.6737,0.0012654737411485824,0.02676705
359,sar_vivian_9,1,Oh no you're so good at this.,0,sarcasm,360,2.6026666666666665,"[-544.73828125, 66.37866973876953, -4.857662677764893, 52.75697708129883, -0.35604310035705566, 1.3846590518951416, -1.402994990348816, -11.150980949401855, 0.8709330558776855, -0.7644892334938049, -4.958963394165039, -0.7433638572692871, 3.916703701019287]",3881.591133330354,3063.8960916104807,1698.5868,0.000665105696095795,0.016893834
360,sar_vivian_10,1,Oh I'm so happy you're playing drums Louise!,0,sarcasm,361,2.56,"[-505.8974304199219, 81.16841125488281, -39.227943420410156, 50.55453109741211, -13.832751274108887, 3.379542827606201, -3.2525718212127686, -4.684507369995117, -1.6538257598876953, -1.0058534145355225, -17.42446517944336, -10.921998023986816, 20.552631378173828]",3895.541113018094,2930.0364033324804,1921.4637,0.0003461214092870553,0.0155511005
361,1_2198,1,"Assuming I can keep up this pace, three hours, 11 minutes. Plus however long it takes to conclude this fairly pointless conversation.",0,sarcasm,362,8.021333333333333,"[-473.94500732421875, 93.14844512939453, -25.283687591552734, 16.59413719177246, 4.531459331512451, 3.816526174545288, -4.342597961425781, -3.547492265701294, -3.648946523666382, -13.567123413085938, -13.913749694824219, -4.969325065612793, -4.747565269470215]",2889.9346566944796,2176.9489161054794,1783.4137,0.001150848225076148,0.026055839
362,1_2361,1,Thank you so much for giving me the opportunity to help.,0,sarcasm,363,4.010666666666666,"[-454.99298095703125, 108.0509033203125, -32.82818603515625, 21.012123107910156, 1.1898196935653687, -2.8597021102905273, -1.1717257499694824, -7.079944610595703, -13.848758697509766, -14.181900024414062, -8.258569717407227, -3.6783447265625, -0.15346358716487885]",2914.5493193839507,2362.5881603890007,1765.1969,0.0010919226135345215,0.02751397
363,1_2616,1,"Sure, maybe a tableau of me trying to pummel you to death.",0,sarcasm,364,5.013333333333334,"[-419.60052490234375, 119.73009490966797, -42.688621520996094, 1.5084930658340454, -12.909525871276855, -7.307029724121094, -7.052807807922363, -5.1880083084106445, -4.92572021484375, -11.629619598388672, -12.091546058654785, -5.1312689781188965, -1.762826919555664]",2725.5117677430685,2087.87426257579,1793.9098,0.002309750496072972,0.039665774
364,1_3573,1,"Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords.",0,sarcasm,365,7.018666666666666,"[-527.0953369140625, 98.09893798828125, -17.8715763092041, 14.299419403076172, -3.7891201972961426, -3.1600024700164795, -10.163925170898438, -12.229547500610352, -11.326425552368164, -8.785623550415039, -12.601813316345215, -5.817113876342773, -3.4299142360687256]",3969.7853371958468,2538.5233006383773,1693.4121,0.000573823426632171,0.018770406
365,1_5751,1,Of course you do. You're a cutie pie! Any girl would be lucky to have you!,0,sarcasm,366,6.016,"[-485.3169250488281, 78.83657836914062, -35.28300094604492, 6.21223783493042, -21.406494140625, -21.235692977905273, -10.238061904907227, -0.41593286395072937, -9.129042625427246, -11.768010139465332, -8.457069396972656, -2.289278268814087, -0.8308669328689575]",3317.947193189281,2537.348806407337,1722.0907,0.000751343919030318,0.020882253
366,1_6221,1,"Well, if you don't mind looking like an orange traffic cone, great.",0,sarcasm,367,4.010666666666666,"[-506.23260498046875, 75.26567840576172, -29.454166412353516, 21.299068450927734, -5.901979923248291, -1.7144458293914795, -3.1117475032806396, 1.9872839450836182, -7.372222423553467, -11.819452285766602, -12.700726509094238, -6.707615375518799, -10.687682151794434]",3531.910114480461,2509.3502010777834,2010.7247,0.0008277114718518359,0.02275194
367,1_7575,1,"You're right, the party's fantastic. Please, tell me more. I haven't heard enough about it all week because hearing about that never gets old!",0,sarcasm,368,7.012426303854875,"[-449.80145263671875, 100.15514373779297, -21.54000473022461, 14.510587692260742, -0.8858186602592468, -1.7581688165664673, -7.948295593261719, -3.3285810947418213, -1.8278083801269531, -10.025192260742188, -7.221383571624756, 7.799055099487305, 2.4221343994140625]",3280.579878422135,2428.732182212982,1712.2179,0.0021626341421872573,0.033372466
368,1_8407,1,"Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.",0,sarcasm,369,13.013333333333334,"[-611.1951293945312, 83.02935791015625, -22.482065200805664, -4.368598937988281, -7.4323906898498535, -9.048073768615723, -14.915228843688965, -3.122512102127075, -0.8824430108070374, -10.457805633544922, -9.993027687072754, -0.537161648273468, -0.18341200053691864]",3353.6246525380616,2836.3709007009,1751.4935,0.00015800949491438318,0.00875638
369,sar_sicily_3,1," So I'm so sorry, Andre, is your molly come down relevant to global security?",0,sarcasm,370,5.2,"[-593.7130737304688, 65.49022674560547, -23.76651382446289, 19.078210830688477, -5.1351799964904785, -12.075604438781738, -17.038345336914062, 3.1241443157196045, -5.746157646179199, -18.238231658935547, -8.69911003112793, -3.755753755569458, -10.82441520690918]",2903.4771807651528,2101.7380624275834,1818.9103,0.00024234155242030956,0.01264304
370,sar_sicily_5,1, and no taking selfies on the moon landing set. Top secret isn't a thing for eights and above Reagan.,0,sarcasm,371,7.0,"[-576.9476318359375, 50.04426956176758, -28.33498191833496, 18.281429290771484, -7.152742862701416, -4.294320106506348, -16.393381118774414, -3.8072564601898193, -5.524928569793701, -15.776144981384277, -9.456932067871094, -4.743086338043213, -9.693306922912598]",3620.616310570023,2633.8724578105894,1859.1906,0.000331648371541697,0.013600143
371,sar_sicily_6,1, so funny I could just assassinate you. No really I could do it. My fingers hovering over the button. Ha ha ha ha ha. I'm about to print. I'm about to print. I'm about to print.,0,sarcasm,372,9.999977324263039,"[-581.8959350585938, 74.17425537109375, -20.305036544799805, 1.232089877128601, -5.345026969909668, 1.3759748935699463, -7.582059383392334, -4.177289962768555, -4.722401142120361, -11.816612243652344, -11.06962776184082, -3.2317371368408203, -0.39250555634498596]",3115.022633080978,2673.9504986068564,1765.6481,0.0002972561749648419,0.01167433
372,sar_sicily_7,1, Pick eye contact. I make tons of eye contact.,0,sarcasm,373,3.5,"[-561.598876953125, 86.63668823242188, -40.439693450927734, 6.093729496002197, -5.221225738525391, -8.08836555480957, -12.927816390991211, 2.959888458251953, -3.072383165359497, -6.79696798324585, -6.524637222290039, -2.312819004058838, -6.573369979858398]",3521.011320957412,2754.2587394251323,1703.8116,0.0004048777815976651,0.015010947
373,evelyn_39,1," She spawns bomb, that's a great idea! And maybe I should cook the patties and do the dishes and wear square pants and live in a pineapple!",0,sarcasm,374,11.306666666666667,"[-674.6051025390625, 86.36725616455078, -29.744888305664062, 4.704535007476807, 2.4212381839752197, 9.765359878540039, -14.825278282165527, -34.142459869384766, 2.6315348148345947, -1.2910858392715454, -9.51068115234375, -2.8780293464660645, -9.676691055297852]",3552.8283211955313,2880.5076859476285,1790.8901,6.897529622293868e-05,0.005965688
374,evelyn_40,1,Food is so good there.,0,sarcasm,375,1.7066666666666668,"[-598.9893188476562, 103.72522735595703, -38.18320083618164, 13.965023040771484, 4.5191545486450195, 0.5812339782714844, -5.333754539489746, -13.752309799194336, -18.069303512573242, -6.647703647613525, 3.840564727783203, 5.7959818840026855, -11.844356536865234]",4253.76808509649,3113.522473133288,1673.9603,0.00013200293760746719,0.008781843
375,1278,1,"Sounds like you're writing yourself a little play there, Rach. LAUGHTER Wow, I can... Let me know how that one turns out.",0,sarcasm,376,7.57,"[-599.55322265625, 100.12891387939453, -39.4068603515625, 0.2816799581050873, -4.2045183181762695, -12.546253204345703, -10.830920219421387, -3.496114730834961, -8.497193336486816, -13.259725570678711, 0.7994887828826904, 0.3026706278324127, 0.15262752771377563]",2723.0089492444736,2103.3213933147363,1832.5884,0.00016392234202771956,0.010056977
376,evelyn_36,1,Jared yd next,0,sarcasm,377,4.224,"[-724.0007934570312, 99.11434173583984, -24.336891174316406, -2.685779571533203, 16.210834503173828, -6.998284339904785, -11.17647647857666, -3.604701280593872, -15.300559997558594, -10.02969741821289, -2.7779884338378906, -4.87144660949707, -2.739321708679199]",3958.6976139050444,3555.685840251914,1712.0754,3.1619730189141604e-05,0.0037418844
377,evelyn_32,1," That is so cool! My only tone is clean up on my own heart! Yeah, it's amazing we're talking in the same language your entire life can do!",0,sarcasm,378,9.914920634920636,"[-719.9779052734375, 66.11810302734375, -12.49231243133545, 13.7188720703125, 1.8788261413574219, -2.128723382949829, -8.107977867126465, -2.409668207168579, -7.074975967407227, -13.373920440673828, -2.7642438411712646, -1.3930367231369019, -5.6466898918151855]",4520.199532418484,3744.883899337877,1815.956,1.5818557551510162e-05,0.0027084155
378,evelyn_35,1,I buy you zero the time,0,sarcasm,379,3.008,"[-673.2696533203125, 137.7564239501953, -49.42768096923828, -17.334657669067383, 10.656818389892578, -13.981490135192871, -1.5571315288543701, 7.250576496124268, -12.65481185913086, -12.455005645751953, 2.5082976818084717, 0.46118250489234924, -5.76371955871582]",2462.9262636931544,2443.2862842841187,1753.3314,2.567367859396106e-05,0.0042026634
379,evelyn_29,1," Yeah, why would only my glasses be visible?",0,sarcasm,380,4.350666666666666,"[-725.0328369140625, 90.1924819946289, 0.7258091568946838, 17.698671340942383, 3.789447069168091, -0.935028076171875, -2.204219341278076, -4.872527599334717, -3.402297019958496, -4.129741668701172, -2.6657230854034424, -1.036197543144226, -2.280524730682373]",4073.270459734917,3912.897278994315,1452.8772,1.7992922664602002e-05,0.002860475
380,evelyn_25,1," What can I say? It's been great knowing you, SpongeBob. Good luck somewhere else. I'm gonna miss you. Bo-ho-bo-ho-bo-ho-bo-ho-",0,sarcasm,381,10.773333333333333,"[-714.3054809570312, 83.74629974365234, -21.391489028930664, -22.391277313232422, -11.791722297668457, -6.624014854431152, -12.442404747009277, -6.280846118927002, 6.45950984954834, -1.3473443984985352, -15.475846290588379, -10.157649040222168, 5.308852672576904]",3463.5728183694296,3383.95275700232,1604.1298,2.573669915742213e-05,0.0034277285
381,evelyn_24,1," Tiny brain is confused. Guess I'll just have to dumb it down to your level. Sorry, it won't speak more on as well as you, but let me shrug. BOOM!",0,sarcasm,382,9.024,"[-706.5433959960938, 40.051353454589844, -49.46752166748047, 37.63568115234375, 4.223939418792725, 1.40605890750885, 5.218498706817627, -1.0916180610656738, -3.1417438983917236, -10.340919494628906, -3.121659278869629, -6.546456336975098, -6.395218372344971]",5138.704263219131,3431.197962813562,2243.1274,2.7645614887664786e-05,0.0036067665
382,evelyn_23,1," Oh yeah, that sounds fantastic. It was right I guess. I don't know. Who was great? Alright?",0,sarcasm,383,8.870022675736962,"[-706.520263671875, 31.497983932495117, -14.028463363647461, 23.846349716186523, -0.4006098806858063, 5.359426021575928, 9.691286087036133, -0.3252851366996765, -3.0618574619293213, -7.528052806854248, -1.7259196043014526, -4.904360294342041, -2.6366255283355713]",5421.381274663907,3976.851292005476,2026.0377,1.3953850102362209e-05,0.0021452608
383,evelyn_22,1," Bernie, that cop is terrible! Almost as terrible as you're cooking! Yes! We're gonna put Ember out of her misery and retire, huh? Finally put her name on the sign out there. That's...",0,sarcasm,384,14.72,"[-640.9076538085938, 69.40866088867188, -22.99965476989746, -0.6808745861053467, -10.237349510192871, -0.2943735122680664, -4.191864967346191, -12.676885604858398, -4.48009729385376, -8.306526184082031, -8.653169631958008, -2.9980270862579346, -2.255856990814209]",4172.19109138468,3185.733445418314,1774.6123,4.849048412364462e-05,0.0047563505
384,evelyn_20,1,Exactly! It's not like there's a mad scientist just living in the basement. Oh. Great.,0,sarcasm,385,7.918004535147392,"[-645.4519653320312, 52.18988037109375, -11.869494438171387, 16.824386596679688, 1.6155357360839844, -6.24584436416626, -11.704829216003418, -12.741052627563477, -5.111952781677246, -8.00721263885498, -6.050588130950928, -4.947695732116699, -6.072771072387695]",4574.178093658429,3681.637053140418,1671.2864,6.746047359407821e-05,0.0048673353
385,evelyn_19,1," I'm so lucky we ran into you guys! Hey, I bet you're the best crank crew in the world!",0,sarcasm,386,9.891700680272109,"[-738.2147827148438, 78.72954559326172, -26.2273006439209, 2.134984254837036, -13.31795597076416, -4.872509479522705, -11.043930053710938, -7.214296340942383, -1.488596796989441, -9.73173713684082, 1.211891770362854, 4.05696964263916, -1.6304391622543335]",3175.5227364039088,2985.399957821048,1724.9863,9.73327299623702e-06,0.0023646555
386,evelyn_17,1," and this, yeah, not happening.",0,sarcasm,387,6.871655328798186,"[-766.4168090820312, 88.91789245605469, -5.914675712585449, 21.491762161254883, 0.2538380026817322, -10.565866470336914, -16.515268325805664, -2.1275007724761963, -1.4033710956573486, -10.576997756958008, -1.2022658586502075, -2.460805654525757, -3.614292860031128]",3983.677557635856,3635.517026159044,1692.7358,5.086532615935538e-06,0.0015914631
387,evelyn_13,1," Right, like I would spend a moment of my time blowing bubble. Mm-hmm. Oh, please. I mean, who in the world would pay to blow bubble?",0,sarcasm,388,10.964,"[-715.4518432617188, 71.97193908691406, -31.914276123046875, -10.27880859375, 1.2795367240905762, -3.8232996463775635, -20.796430587768555, -11.435586929321289, 9.352749824523926, 4.6956634521484375, -9.35257339477539, -1.4332141876220703, 5.001430988311768]",4466.947584130209,3607.4885369707063,1878.4427,2.115543025203623e-05,0.0031992865
388,evelyn_12,1," You ready? No! You think this is funny? Uh-huh. You know what else is funny? Skating lives. Now, hit the ice, ladies!",0,sarcasm,389,9.727709750566893,"[-410.4971618652344, 136.114501953125, -55.5317268371582, 25.742050170898438, -3.524400472640991, -6.721858978271484, -6.203820705413818, -19.90001678466797, 8.499696731567383, -1.5660711526870728, -12.669398307800293, 9.372920036315918, -11.049898147583008]",2847.3599488248624,2628.2850378642634,1854.4567,0.0002654288644917275,0.013397689
389,evelyn_30,1," Oh, please, I will become dead in bedwaters with that heart! So that the fashion's soon.",0,sarcasm,390,8.896,"[-690.4808349609375, 83.00527954101562, -37.606502532958984, -15.386658668518066, 4.550985813140869, -0.2670519948005676, -12.927529335021973, -12.546714782714844, -1.2435314655303955, -1.8481669425964355, -3.4521965980529785, -3.178847074508667, -3.2077860832214355]",3714.997603365191,3237.548849738587,1934.2006,6.200694333878067e-05,0.004496902
390,evelyn_10,1," Yeah, get a big glow is so awesome. Yeah, we had a great time. Best day of my life. Well, this has been really fun, extremely. But we're gonna go.",0,sarcasm,391,10.448979591836734,"[-708.7437744140625, 61.134918212890625, -15.75133991241455, 13.82838249206543, -1.7834672927856445, 2.8757755756378174, -6.077343940734863, -8.905558586120605, -9.315428733825684, -8.53736400604248, 0.013565080240368843, -6.294958591461182, -6.746966361999512]",4015.389198441252,3277.3856158213976,1772.532,2.000222396519449e-05,0.0027948802
391,evelyn_11,1," Oh, well done! Hehehe, he's so great. Thank you, Johnny. What a wonderful surprise that was. But...",0,sarcasm,392,9.536,"[-641.2198486328125, 77.99647521972656, -10.516368865966797, 7.465690612792969, -6.274917125701904, -7.698365688323975, -13.758995056152344, -16.304222106933594, -3.7653560638427734, -10.461603164672852, -15.85086441040039, -10.823100090026855, 0.47098833322525024]",3967.2813134985076,3316.7555017027107,1579.9069,0.00010706673499188434,0.0069384025
392,evelyn_8,1," Just a little bit more, just make sure to. Oh, Bravo, Joy. She's totally fitting in. Oh, thanks so much, we wee.",0,sarcasm,393,9.493333333333334,"[-682.9146728515625, 82.6452865600586, -11.21847152709961, 15.733955383300781, -12.372434616088867, -12.286737442016602, -9.712849617004395, -4.923207759857178, 4.292571544647217, -8.399066925048828, -10.37149715423584, -1.997414469718933, -7.867112636566162]",3892.9679487563753,3434.3098641734878,1652.4985,3.2566471046276305e-05,0.003887082
393,evelyn_6,1," I can't think of anything I'd love to do more on my day off. Then go Jelly fishing with my two best friends, SpongeBob and... Uh... Huh?",0,sarcasm,394,10.816,"[-673.4915161132812, 73.33623504638672, -32.78068923950195, -15.531115531921387, -7.246829032897949, -1.7865235805511475, -13.891195297241211, -13.655518531799316, -0.9025466442108154, -4.1117167472839355, -7.0761942863464355, 0.021374091506004333, 7.091897487640381]",3662.736967020632,3135.464141922616,1812.0466,5.853364218386438e-05,0.0053405287
